Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm,temp_media,Eto
1/1/2014,0.878842513322334,1.49476787878787,32.2,20.1,94,39,69.7083333333333,916.458333333333,25.7312499999999,3.03274938010975
1/2/2014,1.44915520813789,1.09937575757575,33.5,22.9,84,25,60.3333333333333,915.4125,27.2,5.02094959087678
1/3/2014,1.53953262972068,1.21248295454545,33.1,21.3,70,33,53.0833333333333,916.320833333333,26.675,5.83943591193246
1/4/2014,1.66419114224867,1.31148825757575,33.3,18.9,87,23,51.875,917.8125,26.3916666666666,5.99388448422877
1/5/2014,2.03816667983264,1.2185731060606,31.2,21.4,69,25,50.9583333333333,919.112499999999,25.6395833333333,6.45776087528224
1/6/2014,2.23138737425103,1.23857575757575,30.2,19.5,72,30,51.375,919.183333333333,24.5854166666666,6.33589077464167
1/7/2014,2.12854410141544,1.11645719696969,29.2,19.5,74,36,55,919.095833333333,23.8333333333333,5.50791691568938
1/8/2014,2.05374899389864,1.16425909090909,30.3,18.8,78,33,55.4583333333333,918.7875,23.8708333333333,5.52454257109248
1/9/2014,2.17217458080023,1.08631363636363,30.4,19.7,77,32,56.25,918.0375,24.2895833333333,5.67206541900107
1/10/2014,2.19710628330583,0.918922727272727,30,19.9,87,44,65.9583333333333,918.208333333333,23.7645833333333,4.47737013192817
1/11/2014,2.12231117578904,1.06072689393939,30.7,20.4,81,37,61.1666666666666,919.170833333333,24.9145833333333,5.16669227067285
1/12/2014,2.14412641548144,1.23214469696969,31.1,20.3,74,37,56.875,920.370833333333,25.3125,5.90541529605547
1/13/2014,2.15347580392103,1.13527878787878,31.9,20.7,81,31,56.2916666666666,921.262499999999,25.5541666666666,6.07712333768355
1/14/2014,2.23762029987743,1.24712045454545,31.1,20.5,73,33,55.5,920.779166666666,25.3395833333333,6.18247116156845
1/15/2014,1.58004664629228,1.20670757575757,32.4,20.4,71,30,50.1666666666666,918.945833333333,25.6145833333333,5.88666189802089
1/16/2014,1.55511494378668,1.26187916666666,32.9,20.5,72,20,49.0833333333333,918.025,26.1437499999999,6.14307041989803
1/17/2014,1.69847223319387,0.761973484848485,31.2,18.4,92,36,62.8333333333333,918.5875,24.4375,4.54884344000098
1/18/2014,0.79158155455274,0.563544696969696,27.6,17.7,94,53,84.2083333333333,919.195833333333,20.4458333333333,1.38517850227103
1/19/2014,1.2310028112139,0.963481818181818,29.4,17.4,94,39,74.9166666666666,917.904166666666,21.4874999999999,2.65928152198733
1/20/2014,1.16244062932351,0.843128787878787,30,18.1,93,38,76.25,917.695833333333,22.075,2.53558871012091
1/21/2014,0.953637620839128,0.927764393939393,29.4,18.1,94,43,73.7916666666666,918.904166666666,22.7979166666666,2.53741842628624
1/22/2014,1.13439246400471,1.00931477272727,30.8,18.2,94,37,73.5,919.7875,23.1479166666666,2.88111757084232
1/23/2014,1.2715168277855,0.951547348484848,30.3,17.5,94,44,73.25,919.179166666666,23.2875,2.92437291423287
1/24/2014,1.48966922470948,1.02595643939393,31.2,21,82,40,62.1666666666666,917.291666666666,25.2354166666666,4.41641153376263
1/25/2014,1.54888201816028,1.2125678030303,30.9,19.8,79,33,57.5833333333333,916.425,25.3291666666666,4.9679067796148
1/26/2014,1.67354053068827,1.15639393939393,30,19.5,78,34,55.625,918.2875,24.9104166666666,5.02254457979806
1/27/2014,2.21580506018503,1.1767784090909,30.4,20.5,78,35,57.5,920.141666666666,24.7125,5.76982792926372
1/28/2014,2.29371663051502,1.20503257575757,30.2,19.4,78,28,53.2916666666666,920.725,24.3375,6.19355820675362
1/29/2014,1.96960449794225,1.05112234848484,29.4,19.5,71,40,54.625,920.804166666666,23.9666666666666,5.33179110253608
1/30/2014,2.07244777077784,1.12712916666666,29.8,19.6,83,31,59.5,920.520833333333,24.1604166666666,5.17272539354174
1/31/2014,2.25008615113023,1.23572424242424,30.6,19.1,77,26,52.125,920.470833333333,24.3520833333333,6.29535090583853
2/1/2014,2.10984532453624,1.16800681818181,30.5,18.8,76,34,54.2083333333333,919.491666666666,24.5958333333333,5.7767877547211
2/2/2014,1.79508258040306,1.12583901515151,30,19.2,76,31,51.7916666666666,918.483333333333,25.025,5.50620992714855
2/3/2014,2.15970872954743,1.1594125,31,20.9,76,31,51.5,917.9,25.3479166666666,6.47131567267245
2/4/2014,1.86676122510666,1.1879125,31.9,20.2,72,28,49.5,918.449999999999,25.8333333333333,6.34638193928896
2/5/2014,2.27190139082263,1.02407809343434,29.9,21,77,38,54.5833333333333,919.129166666666,25.2249999999999,5.92595884296341
2/6/2014,2.27501785363583,1.1716745580808,29.6,19.8,80,37,58.5,919.637499999999,24.2666666666666,5.39523444613546
2/7/2014,2.18464043205303,1.0719053030303,30.2,20.2,78,34,56.1666666666666,920.054166666666,24.55,5.67678139147356
2/8/2014,2.30618248176782,1.33022777777777,30.9,19.4,75,23,50.375,919.625,24.7895833333333,6.6748137629683
2/9/2014,1.93220694418385,1.12573645833333,30.5,19.5,77,32,53.2916666666666,919.191666666666,24.4875,5.63846659281843
2/10/2014,2.00388558888745,1.27516423611111,30.5,20,72,34,52.1666666666666,919.337499999999,24.8291666666666,6.0278059017684
2/11/2014,2.16282519236063,1.08365618686868,29.8,20,75,32,56.5416666666666,919.012499999999,24.0666666666666,5.51655503213662
2/12/2014,1.94155633262345,0.855376452020202,29.7,19.7,73,33,55.5833333333333,917.804166666666,23.6145833333333,5.15096787100963
2/13/2014,1.56446433222628,1.12775347222222,31.8,20.1,70,27,51,915.974999999999,24.8770833333333,5.55189114303713
