Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm,temp_media,Eto
2-19-2014,2.16282519236063,1.00348333333333,31.8,22.4,91,47,75.8333333333333,1002.78333333333,26.2958333333333,1.77587736320198
2-20-2014,1.83248013416146,0.503958333333333,29.3,23.1,92,68,84.9166666666666,1003.28333333333,25.7125,1.4772640130407
2-21-2014,1.60186188598468,0.726597916666666,30.2,23.3,93,59,79.875,1004.0625,26.025,1.3086586897288
2-22-2014,1.40240826593989,0.656914583333333,30.3,23.5,91,61,82.5833333333333,1003.15833333333,25.6395833333333,1.64259559602481
2-23-2014,1.76703441508426,0.965151041666666,31,23.1,93,59,81,1003.875,26.2062499999999,1.81923464792332
2-24-2014,1.69223930756747,0.991068749999999,31,21.7,94,47,78.0416666666666,1003.89583333333,26.01875,3.65555926730085
2-25-2014,1.81066489446906,1.15191041666666,31,22.1,93,43,73.9583333333333,1003.14166666666,26.3520833333333,1.60746885606017
2-26-2014,1.80443196884266,1.04084166666666,30.9,23.2,88,53,73.2916666666666,1002.9625,26.6625,3.80481005040187
2-27-2014,1.91039170449145,0.937038541666666,31.4,21.4,91,48,74.7916666666666,1002.60416666666,25.825,3.82823041311076
2-28-2014,1.80443196884266,0.880688541666666,32.1,22,91,48,76.9583333333333,1003.06666666666,26.1291666666666,2.87100322879494
3-1-2014,2.08491362203064,0.903934375,32,23.5,92,49,77.4166666666666,1002.53333333333,26.8604166666666,2.33250279428633
3-2-2014,2.16594165517383,1.039315625,31.7,23.6,89,55,76.8333333333333,1001.80833333333,26.725,2.62592211424495
3-3-2014,2.20957213455863,0.95284375,31.2,23.3,93,57,78.0416666666666,1001.6875,26.5729166666666,2.32847897062629
3-4-2014,2.01011851451385,1.15993333333333,31.7,23,93,49,77.0833333333333,1003.125,26.5083333333333,2.32817180880366
3-5-2014,1.75145210101826,1.02803333333333,31.2,22.1,93,51,76.5833333333333,1004.0875,26.1,1.04359443589295
3-6-2014,2.19398982049263,1.10113541666666,31.4,23,89,47,72.375,1003.47916666666,26.4854166666666,1.15901589650117
3-7-2014,1.75456856383146,0.914530208333333,31.2,22.9,90,52,74.7083333333333,1003.48333333333,26.5583333333333,1.38184996596506
3-8-2014,1.99765266326105,1.04763020833333,32.5,23,91,49,75.4583333333333,1003.9375,26.6958333333333,1.78874305418125
3-9-2014,2.10672886172304,1.03725104166666,32.1,22.7,92,48,75,1004.11666666666,26.9499999999999,1.49091534932768
3-10-2014,2.22515444862463,1.083240625,31.9,23.6,92,53,76.25,1004.24583333333,27.1749999999999,2.17706966024617
3-11-2014,1.61432773723747,0.420458333333333,26.5,22.5,93,77,87.7916666666666,1004,24.11875,2.77437308006041
3-12-2014,1.67042406787507,1.000959375,30.2,22.1,94,54,79.9166666666666,1004.42916666666,25.4604166666666,3.4084517068789
3-13-2014,1.84182952260106,0.866710416666666,30.4,23,92,54,77.0416666666666,1004.4625,26.2895833333333,4.04799189796364
3-14-2014,1.40240826593989,0.668402083333333,29.8,22.9,93,60,81.6666666666666,1004.08333333333,25.5104166666666,4.21117301940026
3-15-2014,1.78261672915026,1.09846458333333,31.1,22.8,93,53,77.875,1003.52083333333,26.5270833333333,4.85308609652676
3-16-2014,1.86676122510666,0.967723958333333,31,23.1,93,59,79.375,1003.20833333333,26.4125,4.39143825657894
3-17-2014,2.05998191952504,1.04556145833333,31.1,23.4,93,60,79.5416666666666,1003.67916666666,26.5520833333333,2.65006515696201
3-18-2014,1.95402218387625,0.984853125,30.4,23.4,93,60,81,1003.71666666666,26.3249999999999,1.35367783474492
3-19-2014,1.83871305978786,0.983671875,30.7,23.5,93,54,79.4166666666666,1003.75416666666,26.4604166666666,2.02778623822192
3-20-2014,1.84494598541426,0.7559,31,23.3,91,58,78,1003.80416666666,26.7875,1.90789452548481
3-21-2014,2.15035934110783,0.899446875,31.4,23.9,93,58,79.2083333333333,1003.92916666666,27.10625,1.27392150068886
3-22-2014,1.98830327482145,1.08987395833333,31.4,22.9,93,51,75.9583333333333,1004.35416666666,26.9,1.43712619574673
3-23-2014,2.00700205170065,1.14132291666666,32.4,22.1,93,47,74.4583333333333,1003.71666666666,26.8604166666666,1.42114592695932
3-24-2014,1.64860882818267,1.04857395833333,31.6,22.1,93,48,75.1666666666666,1003.82083333333,26.5979166666666,0.965172565920885
3-25-2014,1.48655276189628,1.06685833333333,32.7,23.2,90,45,73.4166666666666,1004.42083333333,27.06875,1.87320717494613
3-26-2014,1.69535577038067,0.982541666666666,31.8,23.9,92,52,74.2916666666666,1004.5875,27.1583333333333,1.93401004574775
3-27-2014,1.90727524167825,1.05759999999999,31.8,21.9,91,52,73.125,1003.77916666666,26.575,0.604623189793328
3-28-2014,2.02570082857984,0.929994791666666,32.4,22.6,90,48,74.9166666666666,1003.34999999999,26.4270833333333,1.1690739708478
3-29-2014,2.37786112647142,0.793936458333333,31.6,24,89,53,75.2916666666666,1003.59999999999,27.03125,2.21904785608469
3-30-2014,2.00076912607425,0.866277083333333,31.8,23.6,93,53,76.4583333333333,1004.00416666666,27.15,1.53436487229632
3-31-2014,2.02258436576664,0.792373958333333,31.6,23.4,90,49,75.5416666666666,1004.75833333333,26.8666666666666,1.76128558305848
4-1-2014,1.65484175380907,0.988708333333333,31.9,22.2,92,50,75.6666666666666,1004.72916666666,26.35625,1.93354532846957
4-2-2014,1.56758079503948,0.94753125,31.8,23.6,88,47,69.625,1003.4,27.3729166666666,1.93681876301305
4-3-2014,1.56446433222628,0.829798958333333,31,23.2,90,57,77.4166666666666,1003.0375,26.60625,0.433473469703397
4-4-2014,1.68912284475427,0.891322916666666,32.4,23.1,93,55,77.7916666666666,1004.04583333333,26.9229166666666,1.81749590588293
4-5-2014,2.07868069640424,0.965670833333333,33.1,23.6,92,53,77.0833333333333,1004.90833333333,27.43125,2.3220071771839
4-6-2014,1.72028747288627,0.765221714743589,30.7,23.4,93,64,83.2083333333333,1005.1375,26.5,2.6468609758384
4-7-2014,1.59095426613848,0.559807451923077,42.3,23.7,124,62,83.3541666666666,1024.76875,27.3645833333333,2.34319462211
4-8-2014,1.83559659697466,0.858655208333333,32.4,23.7,93,60,79.9583333333333,1003.49583333333,27.2458333333333,1.89769014410454
4-9-2014,1.88857646479905,0.81325,32.9,24.4,92,53,78.9583333333333,1003.53749999999,27.7208333333333,2.27729638741147
4-10-2014,2.02881729139304,0.927160416666666,33,24.1,93,55,77.6666666666666,1003.225,27.7854166666666,1.98715169420806
4-11-2014,1.70782162163347,0.980049999999999,32.8,24.6,92,52,76,1004.19999999999,27.8020833333333,2.03647980126558
4-12-2014,1.62991005130347,0.891330208333333,31.5,24.6,93,58,79.1666666666666,1004.18749999999,27.2645833333333,1.63258797013678
4-13-2014,1.54264909253388,0.909619791666666,31.6,22.9,93,54,78.2916666666666,1003.475,26.80625,2.41511510867669
4-14-2014,1.56134786941308,0.898738541666666,31.4,23.7,93,53,79.25,1003.31666666666,26.6520833333333,2.91631774877257
4-15-2014,1.57069725785268,0.690490625,30.9,23.2,92,58,80.5,1003.15833333333,26.2270833333333,2.59340325156093
4-16-2014,1.71093808444667,0.730752083333333,29.8,23.4,94,64,84,1003.03333333333,25.5354166666666,1.57470696931329
4-17-2014,1.60809481161107,0.968369791666666,30.5,23,93,55,79.9583333333333,1003.02083333333,26.1875,2.06121396386446
4-18-2014,1.62679358849027,0.934720833333333,31.8,23.3,91,51,77.8333333333333,1002.92916666666,26.7583333333333,2.41215169843747
4-19-2014,1.61121127442427,1.00035416666666,31.7,23.2,93,52,77.375,1004.33333333333,26.9541666666666,3.03103420468261
4-20-2014,1.39617534031349,0.639158333333333,29.3,23.5,92,66,83.625,1004.49583333333,25.6270833333333,3.06852022293908
4-21-2014,1.48655276189628,0.538382291666666,30,23.4,94,64,84.625,1003.65416666666,25.8020833333333,2.82277314075248
4-22-2014,1.34007900967589,0.819865384615384,30.1,22.5,94,62,84.4166666666666,1003.875,25.9354166666666,2.50404108242295
4-23-2014,1.54264909253388,0.920837740384615,30.6,23.5,93,60,82.6666666666666,1004.20416666666,26.2,0.905379906382868
4-24-2014,1.61744420005067,0.952771874999999,31.5,23.3,93,56,78.4583333333333,1003.57499999999,26.7875,1.12921909367382
4-25-2014,1.77015087789746,0.964581891025641,32.5,22.5,93,47,76.5416666666666,1002.07083333333,26.65,1.39499214416202
4-26-2014,1.76703441508426,0.919334615384615,32,22.1,93,52,77.125,1002.20833333333,26.3541666666666,2.0031905111042
4-27-2014,1.50213507596228,0.87816266025641,31.8,23.2,92,51,77.125,1003.25416666666,26.8979166666666,2.40908908872732
4-28-2014,2.23450383706423,0.478416666666666,28.2,23,93,60,82.6666666666666,1004.70416666666,25.3041666666666,3.34491610596999
4-29-2014,1.85741183666706,0.3940125,27.2,22.7,92,70,84.375,1004.95833333333,24.8291666666666,3.30737128613713
4-30-2014,2.6552263168462,0.334613541666666,26.9,22.9,94,80,89.125,1003.73333333333,24.48125,4.36155429886039
5-1-2014,1.80754843165586,0.712431534090909,29.5,22.4,94,65,85.5,1002.35833333333,25.33125,2.88523449961473
5-2-2014,1.51148446440188,0.200936174242424,26.8,23.1,95,83,91.875,1003.96666666666,24.3833333333333,3.36033979714184
5-3-2014,1.2870991418515,0.606541666666666,29.5,23.2,95,66,85.7083333333333,1005.10833333333,25.1749999999999,3.62136427359001
5-4-2014,1.3089143815439,0.7286625,28.1,21.5,94,64,84.4583333333333,1005.74583333333,24.7041666666666,3.92376623267173
5-5-2014,1.49590215033588,0.523445833333333,28.5,22.5,95,67,86.0833333333333,1004.84166666666,24.6416666666666,2.58928743033071
5-6-2014,1.77326734071066,0.818908333333333,29.6,22.5,95,62,83.5833333333333,1005.02916666666,25.2333333333333,2.8392629743798
5-7-2014,1.92909048137065,0.661645192307692,29.2,22.5,94,65,86.3333333333333,1005.70416666666,24.7562499999999,2.90219715777731
5-8-2014,1.2684003649723,0.770865064102564,28.9,22.7,94,64,83.5416666666666,1005.30833333333,24.9541666666666,1.74366777960128
5-9-2014,1.16555709213671,0.688111858974359,28.4,22.4,93,65,83.5416666666666,1003.30416666666,25.0333333333333,1.7623241451767
5-10-2014,1.2434686624667,0.892234294871795,30.7,22.1,94,59,81.5416666666666,1002.68333333333,25.6395833333333,2.96553908911446
5-11-2014,1.56758079503948,0.737001923076923,29.2,21.7,95,60,82.5833333333333,1004.43749999999,25.0854166666666,3.29630861043033
5-12-2014,1.95713864668945,0.522339583333333,27.8,22.5,94,71,83.6666666666666,1004.52916666666,24.8624999999999,3.10443107189561
5-13-2014,2.21892152299823,0.342601121794871,25.2,22.5,94,81,90.5416666666666,1004.7625,23.7479166666666,2.69580055643717
5-14-2014,1.2715168277855,0.572110256410256,27.7,21.9,95,74,90.3333333333333,1004.65,23.8041666666666,3.23085676330217
5-15-2014,1.53953262972068,0.71436891025641,30.3,23.3,95,66,86.9166666666666,1004.28333333333,25.4458333333333,3.11939918806787
5-16-2014,1.64237590255627,0.956599358974359,29.8,23.2,95,62,82.7083333333333,1002.93333333333,25.9479166666666,2.52446245341995
5-17-2014,1.40552472875309,0.820775,29.1,23.1,95,61,82.0833333333333,1003.28333333333,25.9270833333333,2.88401039897134
5-18-2014,1.61121127442427,0.842539102564102,28.9,22.6,92,60,78.375,1004.09166666666,25.6333333333333,3.30243124533861
5-19-2014,1.41487411719269,0.690813782051282,28.6,21.9,93,63,79.3333333333333,1004.21666666666,25.2541666666666,2.6781588312443
5-20-2014,1.76080148945786,0.871126923076923,28.9,22.1,93,59,79.8333333333333,1004.57499999999,25.3562499999999,3.69557659754889
5-21-2014,1.67977345631467,0.593129807692307,28.1,22.7,93,72,84.6666666666666,1004.275,25.2395833333333,3.55513615054344
5-22-2014,1.40240826593989,0.684138653846153,29.4,22,95,66,85.5416666666666,1004.59166666666,25.3166666666666,2.99435431406179
5-23-2014,1.67665699350147,0.822948205128205,30.4,23.2,94,62,83.4583333333333,1004.84999999999,26.1958333333333,2.29922827860921
5-24-2014,1.3120308443571,0.788699679487179,29.6,21.8,95,64,83.1666666666666,1004.65,25.4958333333333,2.71464384104405
5-25-2014,1.16555709213671,0.868295512820512,29.2,20.3,95,58,79.5416666666666,1005.4,24.9083333333333,3.39351938956201
5-26-2014,1.34319547248909,0.845330128205128,28.8,19.4,94,54,77.75,1006.69166666666,24.2125,1.99556292739991
5-27-2014,1.54576555534708,0.763035897435897,29.5,21.3,91,55,79.0833333333333,1006.40416666666,24.69375,1.15210691597078
5-28-2014,1.34319547248909,0.348116025641025,27.9,22.3,93,66,83.9166666666666,1004.675,24.6833333333333,3.31515327444398
5-29-2014,1.2528180509063,0.691309935897436,29.3,22.2,94,56,78.9583333333333,1004.875,25.2875,3.49349797988347
5-30-2014,1.35877778655509,0.699841025641025,29.3,22.2,91,53,75.2916666666666,1005.65,25.275,3.05217873697781
5-31-2014,1.43045643125869,0.484234615384615,26.7,22.2,94,69,84.2083333333333,1005.40416666666,24.1062499999999,2.63938665117868
6-1-2014,1.36189424936829,0.72746891025641,28.7,20,94,59,79.0416666666666,1004.29166666666,24.1562499999999,2.24726949648409
6-2-2014,1.44292228251149,0.888218269230769,29.6,21.5,93,55,78.0833333333333,1003.19166666666,25.0583333333333,2.65972014826429
6-3-2014,1.53641616690748,0.882476282051282,30.1,20.7,93,57,80.5416666666666,1003.51666666666,24.7708333333333,1.53971709494205
6-4-2014,1.3151473071703,0.818053205128204,29.8,21,94,53,80.0833333333333,1004.62083333333,24.8833333333333,1.18461332990602
6-5-2014,1.43357289407189,0.715152564102564,29.2,21.6,93,62,79.875,1004.83333333333,25.09375,1.71463749616811
6-6-2014,2.06309838233824,0.776811858974359,29.3,23.6,89,57,76.9583333333333,1004.19999999999,26.1979166666666,1.73001588700507
6-7-2014,1.76080148945786,0.595572435897435,28.7,22.6,91,67,80.9583333333333,1004.3375,25.375,2.53761805863147
6-8-2014,1.61744420005067,0.76695641025641,29.2,21.4,94,60,80.3333333333333,1005.04166666666,24.7270833333333,2.80123070303469
6-9-2014,1.16244062932351,0.725869871794871,29.2,21.3,94,59,83.875,1006.55416666666,24.4249999999999,3.68089015659231
6-10-2014,1.86676122510666,0.682775801282051,28.6,22.8,94,53,77.3333333333333,1007.17916666666,25.2604166666666,3.49628226587763
6-11-2014,2.06621484515144,0.623310256410256,27.2,22.8,91,63,75,1007.24583333333,24.9479166666666,3.81464060742838
6-12-2014,1.49901861314908,0.627763525641025,27.6,21.4,93,67,87,1006.60833333333,24.0583333333333,3.02448622924127
6-13-2014,2.38409405209782,0.695876217948718,28.1,23,93,62,79.0833333333333,1007.09166666666,25.2166666666666,2.29053566786778
6-14-2014,1.60809481161107,0.508966987179487,28,20.7,94,67,83.75,1007.025,23.7687499999999,2.46529820766461
6-15-2014,1.55199848097348,0.528586217948718,27.8,21.9,93,67,83.1666666666666,1006.64166666666,24.1208333333333,2.09678086414457
6-16-2014,1.18737233182911,0.62121923076923,27.7,19.8,94,66,83.5,1007.25833333333,23.7270833333333,3.02979721125796
6-17-2014,1.62367712567707,0.703427243589743,28.1,22.4,94,69,85.7916666666666,1007.86249999999,24.6083333333333,2.69884796925708
6-18-2014,2.21580506018503,0.703436217948717,28.1,22.4,94,70,84.5416666666666,1008.1375,24.8624999999999,2.16711579774294
6-19-2014,1.91350816730465,0.876915384615384,28.2,22.5,91,56,74.1666666666666,1008.81666666666,25.2104166666666,2.41814126763862
6-20-2014,1.41799058000589,0.61867532051282,27.8,20.9,94,61,80.8333333333333,1008.22916666666,23.6875,2.44866292002291
6-21-2014,1.39305887750029,0.752711858974359,28,19.7,94,50,78.5833333333333,1007.77499999999,23.4166666666666,2.81256696218887
6-22-2014,1.77638380352386,0.691046794871794,27.8,20.5,93,64,81.9166666666666,1007.9125,23.9229166666666,3.54963384048106
6-23-2014,2.21580506018503,0.673606555944055,27.8,22.9,89,64,78.2083333333333,1008.92916666666,25.0479166666666,2.28914472387991
6-24-2014,2.14412641548144,0.305724213286713,25.6,22,93,65,83.7083333333333,1008.76666666666,23.89375,2.26877506030835
6-25-2014,1.49278568752268,0.743426282051282,27.6,20.1,93,60,80.2916666666666,1006.59999999999,23.8979166666666,2.60559570329882
6-26-2014,1.48966922470948,0.360508974358974,24.9,21.9,94,79,90.0833333333333,1006.22499999999,22.9791666666666,2.52748328133898
6-27-2014,1.2247698855875,0.6164125,27.8,21.5,95,69,87.2916666666666,1007.04166666666,23.8333333333333,3.09841844501664
6-28-2014,1.46162105939069,0.672714423076923,28,22.2,94,69,86.875,1007.69583333333,24.2291666666666,2.51282631718948
6-29-2014,1.48966922470948,0.809607051282051,28,21.9,95,59,83.0833333333333,1007.57916666666,24.2645833333333,2.41908719028531
6-30-2014,1.35877778655509,0.925507051282051,27.8,19.9,95,56,80.4583333333333,1006.80833333333,23.6333333333333,2.28788671670509
7-1-2014,1.38370948906069,0.797272516025641,28.1,19.3,94,63,81.7916666666666,1006.6,23.2624999999999,2.35998238019557
7-2-2014,1.13439246400471,0.404003124999999,25.4,19.4,95,80,90.9166666666666,1007.60833333333,22.5708333333333,2.66537099189526
7-3-2014,1.49901861314908,0.619733333333333,27.6,20.7,95,59,83.1666666666666,1009.32916666666,23.2854166666666,4.5682864478034
7-4-2014,1.2684003649723,0.6440375,27.3,18.6,94,63,83.8333333333333,1009.7,22.43125,5.41556880789557
7-5-2014,1.50213507596228,0.788508974358974,27.8,19.8,95,61,82.7083333333333,1008.66666666666,23.3,4.4025380122252
7-6-2014,2.6458769284066,0.805327483974359,28.3,21.8,92,60,77,1009.62916666666,24.8458333333333,2.9264428700426
7-7-2014,2.09426301047024,0.891544791666666,27.9,21.3,92,46,75.0416666666666,1010.19166666666,24.5354166666666,3.78394463974997
7-8-2014,1.86364476229346,0.578341666666666,27.3,21,94,67,84.2916666666666,1009.5,23.8187499999999,3.7211598040617
7-9-2014,1.68288991912787,0.746233333333333,28.1,20.7,92,49,75.6666666666666,1008.74166666666,24.2666666666666,2.0565607389822
7-10-2014,1.45850459657749,0.863548958333333,27.4,20.5,94,53,78.125,1007.93333333333,23.6520833333333,2.06517133311084
7-11-2014,1.20295464589511,0.558452644230769,27.2,19.4,92,63,82.375,1007.55416666666,22.9958333333333,2.62910872860712
7-12-2014,1.50213507596228,0.57484423076923,27.9,20.8,94,65,83.2916666666666,1008.50416666666,23.9666666666666,2.51947672924054
7-13-2014,2.41214221741662,0.684607291666666,27.6,23.9,81,60,73.625,1009.84166666666,25.4125,3.56991591652946
7-14-2014,2.14412641548143,0.756885416666666,28.1,22.2,92,63,77.7916666666666,1009.3375,25.05625,3.2081674313318
7-15-2014,1.44292228251149,0.546918830128205,27.7,21.6,94,63,84.8333333333333,1009.075,23.8479166666666,3.11414150127115
7-16-2014,1.44292228251149,0.695447836538461,28.5,20.9,94,61,83.125,1009.75416666666,23.9520833333333,3.00740222192978
7-17-2014,1.70158869600707,0.582319791666666,26.3,20.8,95,76,89.0416666666666,1010.43333333333,23.2333333333333,2.84305569249191
7-18-2014,1.37124363780789,0.475235416666666,25.8,21.6,95,78,90.5833333333333,1009.55416666666,23.0729166666666,2.88404314854393
7-19-2014,1.57069725785268,0.641226041666666,27.4,21.6,95,66,86.125,1008.95416666666,23.6979166666666,2.930286632832
7-20-2014,1.2652839021591,0.754427083333333,27.7,20.2,95,61,84.0833333333333,1009.12916666666,23.46875,3.57891760054194
7-21-2014,1.52083385284148,0.835337351190476,27.6,20.3,95,58,78.875,1009.65833333333,23.7958333333333,3.79163900195094
7-22-2014,2.39967636616382,0.72072931547619,27.4,21.9,91,59,72.2083333333333,1010.34583333333,24.4395833333333,4.83832685152122
7-23-2014,2.6115958374614,0.815775,28.2,22.9,84,54,71.2916666666666,1010.23333333333,25.1541666666666,4.25823936346087
7-24-2014,2.24385322550383,0.627801041666666,27.6,22.2,92,68,82.3333333333333,1008.525,24.2374999999999,4.16524446392666
7-25-2014,1.71717101007307,0.461213541666666,27.5,20.4,95,73,88.625,1007.50833333333,23.0479166666666,1.84895735162035
7-26-2014,1.49590215033588,0.752321875,28,19.9,95,59,82.0416666666666,1007.35416666666,23.7249999999999,2.47680540966801
7-27-2014,1.37747656343429,0.438972115384615,26.5,19.7,94,73,91.25,1007.5375,22.50625,1.19351254296645
7-28-2014,1.77015087789746,0.776907051282051,28.2,21.9,91,55,78.5,1009.44583333333,24.7541666666666,1.37635560336933
7-29-2014,2.06933130796464,0.797009375,27.2,21.2,94,58,80.375,1009.83749999999,23.8,2.80323010152358
7-30-2014,1.89792585323865,0.634942708333333,26.5,21.1,92,65,80.9166666666666,1008.88333333333,23.4645833333333,3.49829279887508
7-31-2014,1.57381372066588,0.829653125,27.7,18.3,94,60,78.875,1008.2125,22.86875,3.64212126377874
8-1-2014,1.2995649931043,0.876784375,27.8,19.9,95,58,80.5416666666666,1008.57083333333,23.5541666666666,3.3921920438235
8-2-2014,1.2839826790383,0.827623958333333,28,19.7,94,57,79.0416666666666,1008.83333333333,23.8270833333333,2.34885941963639
8-3-2014,1.61432773723747,0.741936458333333,28,21.5,94,58,80.6666666666666,1008.025,23.9916666666666,3.09496870524778
8-4-2014,1.51148446440188,0.846186458333333,29.4,18.6,94,57,80.75,1008.29166666666,23.63125,2.99718068245827
8-5-2014,1.34942839811549,0.877391666666666,29,21.4,94,57,79.9583333333333,1008.575,24.7229166666666,4.6860837701073
